"target_date","member_01","member_02","member_03","member_04","member_05","member_06","member_07"
"2021-11-13",8.15036426674795,8.18672733685917,8.11418872371666,8.1773985973188,8.17555173120076,8.18006748602172,8.35501765867458
"2021-11-14",7.2397883659324,7.37517241523396,7.25100688180671,7.41390457536515,7.42240042886712,7.46716378707902,7.32533407817914
"2021-11-15",6.49240584113326,6.47126682660537,6.44944422175273,6.44811262338266,6.46557521458108,6.40528638488505,6.46008200866907
"2021-11-16",6.0490858305257,6.00316633648351,5.97914825750748,6.01963890514393,5.91588386124167,5.96276809116529,5.91263381483952
"2021-11-17",5.42710601031347,5.45344639818295,5.55006403938358,5.56557171165439,5.70978356329088,5.5707449007968,5.52052672729922
"2021-11-18",5.0952070494091,5.13890071429895,5.27484179532524,5.08938997571569,5.20464756574565,5.12535448752102,5.25638336314607
"2021-11-19",4.71482328618565,4.97421129553327,4.83417903309525,4.65258790416933,4.81755106111144,4.7389380495009,5.04729383793406
"2021-11-20",4.35607204044861,4.62441827104336,4.66865550494198,4.62774643328768,4.6220279015967,4.64524401851995,4.36987540759892
