Date,USGS,GloFAS,NWS3.0
1987-05-29,0.484258189292878,0.271933715483642,0.40184745379967
1987-05-30,0.484258189292878,0.271933715483642,0.391478858892719
1987-05-31,0.484258189292878,0.271933715483642,0.38185523537445
1987-06-01,0.484258189292878,0.271933715483642,0.372425247079939
1987-06-02,0.484258189292878,0.271933715483642,0.362035543391657
1987-06-03,0.484258189292878,0.271933715483642,0.353294229126717
1987-06-04,0.484258189292878,0.247836163904581,0.343885162506213
1987-06-05,0.484258189292878,0.247836163904581,0.334386723777311
1987-06-06,0.484258189292878,0.247836163904581,0.326000930535764
1987-06-07,0.484258189292878,0.247836163904581,0.317544220654556
1987-06-08,0.448739728960038,0.247836163904581,0.309015384446398
1987-06-09,0.392978400784645,0.247836163904581,0.301030084161069
1987-06-10,0.392978400784645,0.247836163904581,0.292980505226467
1987-06-11,0.4119131009161379,0.247836163904581,0.284865604401552
1987-06-12,0.4119131009161379,0.247836163904581,0.277631731179675
1987-06-13,0.392978400784645,0.247836163904581,0.270027131923717
1987-06-14,0.4119131009161379,0.247836163904581,0.262684720771139
1987-06-15,0.4119131009161379,0.247836163904581,0.255610736410128
1987-06-16,0.392978400784645,0.22314355131421,0.248811293139304
1987-06-17,0.392978400784645,0.22314355131421,0.242292365343472
1987-06-18,0.392978400784645,0.22314355131421,0.23638877335860103
1987-06-19,0.373678246897648,0.22314355131421,0.23078097383702498
1987-06-20,0.373678246897648,0.22314355131421,0.223143546843861
1987-06-21,0.35399825409861,0.22314355131421,0.217460763810268
1987-06-22,0.35399825409861,0.22314355131421,0.212756454144078
1987-06-23,0.373678246897648,0.22314355131421,0.207014165204732
1987-06-24,0.35399825409861,0.22314355131421,0.20021604261486797
1987-06-25,0.35399825409861,0.21056476910735,0.196114874945843
1987-06-26,0.35399825409861,0.21056476910735,0.190620355729422
1987-06-27,0.35399825409861,0.21056476910735,0.184402719233764
1987-06-28,0.373678246897648,0.21056476910735,0.181974270557318
1987-06-29,0.373678246897648,0.21056476910735,0.173953303554672
1987-06-30,0.373678246897648,0.21056476910735,0.171499314639256
1987-07-01,0.373678246897648,0.21056476910735,0.165514435067986
1987-07-02,0.35399825409861,0.19782574332992,0.162331408568254
1987-07-03,0.35399825409861,0.19782574332992,0.157003745561976
1987-07-04,0.35399825409861,0.19782574332992,0.154150676634152
1987-07-05,0.333923170797408,0.19782574332992,0.148420002035274
1987-07-06,0.333923170797408,0.19782574332992,0.146622410358136
1987-07-07,0.333923170797408,0.19782574332992,0.139761939459714
1987-07-08,0.313436807960586,0.19782574332992,0.139761939459714
1987-07-09,0.313436807960586,0.184922338494012,0.132124150160615
1987-07-10,0.313436807960586,0.184922338494012,0.131028259661453
1987-07-11,0.333923170797408,0.184922338494012,0.127366593247415
1987-07-12,0.35399825409861,0.184922338494012,0.12221763015281
1987-07-13,0.333923170797408,0.184922338494012,0.12221763015281
1987-07-14,0.313436807960586,0.184922338494012,0.115558338194995
1987-07-15,0.313436807960586,0.184922338494012,0.113328682912174
1987-07-16,0.313436807960586,0.184922338494012,0.113328682912174
1987-07-17,0.313436807960586,0.184922338494012,0.10586038845425
1987-07-18,0.313436807960586,0.171850256926659,0.104360013109205
1987-07-19,0.313436807960586,0.171850256926659,0.104360013109205
1987-07-20,0.313436807960586,0.171850256926659,0.0987134708350195
1987-07-21,0.313436807960586,0.171850256926659,0.0953101777723482
1987-07-22,0.313436807960586,0.171850256926659,0.0953101777723482
1987-07-23,0.29252196067455,0.171850256926659,0.0945523149246518
1987-07-24,0.29252196067455,0.171850256926659,0.0861776943954956
1987-07-25,0.29252196067455,0.171850256926659,0.0861776943954956
1987-07-26,0.29252196067455,0.158605030176639,0.0861776943954956
1987-07-27,0.29252196067455,0.158605030176639,0.0857953583252713
1987-07-28,0.29252196067455,0.158605030176639,0.0769610394804437
1987-07-29,0.29252196067455,0.158605030176639,0.0769610394804437
1987-07-30,0.271160321329563,0.158605030176639,0.0769610394804437
1987-07-31,0.271160321329563,0.158605030176639,0.0769610394804437
1987-08-01,0.271160321329563,0.158605030176639,0.072708181815097
1987-08-02,0.271160321329563,0.158605030176639,0.0676586470115513
1987-08-03,0.271160321329563,0.158605030176639,0.0676586470115513
