cutoff,cutoff_display,manuscript_label,model_variant,internal_model_id,resolved_run_name,resolved_run_dir,tau_label,tau,quantile_column,mean_check_loss,n_forecast_days,expected_mean_crps,resolved_mean_crps,crps_abs_diff,score_scale
20210123,01/23/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.028943586186463612,28,0.1459187438242358,0.1459187438242358,0.0,log_cms_plus1
20210123,01/23/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.0717828414315601,28,0.1459187438242358,0.1459187438242358,0.0,log_cms_plus1
20210123,01/23/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.09340712398425113,28,0.1459187438242358,0.1459187438242358,0.0,log_cms_plus1
20210123,01/23/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.50,0.5,q50,0.09699523802739962,28,0.1459187438242358,0.1459187438242358,0.0,log_cms_plus1
20210123,01/23/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.65,0.65,q65,0.08930629628373667,28,0.1459187438242358,0.1459187438242358,0.0,log_cms_plus1
20210123,01/23/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.80,0.8,q80,0.06937043028828319,28,0.1459187438242358,0.1459187438242358,0.0,log_cms_plus1
20210123,01/23/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.95,0.95,q95,0.04116204384272038,28,0.1459187438242358,0.1459187438242358,0.0,log_cms_plus1
20210123,01/23/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20210123_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.031499958734795976,28,0.2310692658679936,0.2310692658679936,0.0,log_cms_plus1
20210123,01/23/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20210123_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.08873581351433442,28,0.2310692658679936,0.2310692658679936,0.0,log_cms_plus1
20210123,01/23/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20210123_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.12510653998251647,28,0.2310692658679936,0.2310692658679936,0.0,log_cms_plus1
20210123,01/23/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20210123_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.50,0.5,q50,0.13534250211925666,28,0.2310692658679936,0.2310692658679936,0.0,log_cms_plus1
20210123,01/23/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20210123_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.65,0.65,q65,0.14455855401028503,28,0.2310692658679936,0.2310692658679936,0.0,log_cms_plus1
20210123,01/23/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20210123_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.80,0.8,q80,0.14616611381995928,28,0.2310692658679936,0.2310692658679936,0.0,log_cms_plus1
20210123,01/23/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20210123_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.95,0.95,q95,0.12576446598954324,28,0.2310692658679936,0.2310692658679936,0.0,log_cms_plus1
20210123,01/23/2021,exAL-M-T1,exdqlm_multivar_keep,exdqlm_multivar_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_exdqlm_multivar_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.02529308397124721,28,0.1397088548478634,0.1397088548478634,0.0,log_cms_plus1
20210123,01/23/2021,exAL-M-T1,exdqlm_multivar_keep,exdqlm_multivar_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_exdqlm_multivar_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.07061364151691611,28,0.1397088548478634,0.1397088548478634,0.0,log_cms_plus1
20210123,01/23/2021,exAL-M-T1,exdqlm_multivar_keep,exdqlm_multivar_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_exdqlm_multivar_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.09149070830314608,28,0.1397088548478634,0.1397088548478634,0.0,log_cms_plus1
20210123,01/23/2021,exAL-M-T1,exdqlm_multivar_keep,exdqlm_multivar_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_exdqlm_multivar_keep,SOURCE_RUNTIME_REFERENCE,q0.50,0.5,q50,0.09407296172582612,28,0.1397088548478634,0.1397088548478634,0.0,log_cms_plus1
20210123,01/23/2021,exAL-M-T1,exdqlm_multivar_keep,exdqlm_multivar_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_exdqlm_multivar_keep,SOURCE_RUNTIME_REFERENCE,q0.65,0.65,q65,0.08697486876425953,28,0.1397088548478634,0.1397088548478634,0.0,log_cms_plus1
20210123,01/23/2021,exAL-M-T1,exdqlm_multivar_keep,exdqlm_multivar_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_exdqlm_multivar_keep,SOURCE_RUNTIME_REFERENCE,q0.80,0.8,q80,0.07164626919248478,28,0.1397088548478634,0.1397088548478634,0.0,log_cms_plus1
20210123,01/23/2021,exAL-M-T1,exdqlm_multivar_keep,exdqlm_multivar_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_exdqlm_multivar_keep,SOURCE_RUNTIME_REFERENCE,q0.95,0.95,q95,0.030927361108172645,28,0.1397088548478634,0.1397088548478634,0.0,log_cms_plus1
20210123,01/23/2021,exAL-U-T1,exdqlm_univar,exdqlm_univar_synth,multimodel_20210123_v8_he2pubgdpc1r1_exdqlm_univar,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.033143492438679326,28,0.2162218779932584,0.2162218779932584,0.0,log_cms_plus1
20210123,01/23/2021,exAL-U-T1,exdqlm_univar,exdqlm_univar_synth,multimodel_20210123_v8_he2pubgdpc1r1_exdqlm_univar,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.09433500225645085,28,0.2162218779932584,0.2162218779932584,0.0,log_cms_plus1
20210123,01/23/2021,exAL-U-T1,exdqlm_univar,exdqlm_univar_synth,multimodel_20210123_v8_he2pubgdpc1r1_exdqlm_univar,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.12252205908094385,28,0.2162218779932584,0.2162218779932584,0.0,log_cms_plus1
20210123,01/23/2021,exAL-U-T1,exdqlm_univar,exdqlm_univar_synth,multimodel_20210123_v8_he2pubgdpc1r1_exdqlm_univar,SOURCE_RUNTIME_REFERENCE,q0.50,0.5,q50,0.13139710800029972,28,0.2162218779932584,0.2162218779932584,0.0,log_cms_plus1
20210123,01/23/2021,exAL-U-T1,exdqlm_univar,exdqlm_univar_synth,multimodel_20210123_v8_he2pubgdpc1r1_exdqlm_univar,SOURCE_RUNTIME_REFERENCE,q0.65,0.65,q65,0.13264773917271228,28,0.2162218779932584,0.2162218779932584,0.0,log_cms_plus1
20210123,01/23/2021,exAL-U-T1,exdqlm_univar,exdqlm_univar_synth,multimodel_20210123_v8_he2pubgdpc1r1_exdqlm_univar,SOURCE_RUNTIME_REFERENCE,q0.80,0.8,q80,0.1286735996406715,28,0.2162218779932584,0.2162218779932584,0.0,log_cms_plus1
20210123,01/23/2021,exAL-U-T1,exdqlm_univar,exdqlm_univar_synth,multimodel_20210123_v8_he2pubgdpc1r1_exdqlm_univar,SOURCE_RUNTIME_REFERENCE,q0.95,0.95,q95,0.1014420956864512,28,0.2162218779932584,0.2162218779932584,0.0,log_cms_plus1
20211112,11/12/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20211112_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.011135059076159633,28,0.0555107748586326,0.0555107748586326,0.0,log_cms_plus1
20211112,11/12/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20211112_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.022418084681816608,28,0.0555107748586326,0.0555107748586326,0.0,log_cms_plus1
20211112,11/12/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20211112_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.022637286459448392,28,0.0555107748586326,0.0555107748586326,0.0,log_cms_plus1
20211112,11/12/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20211112_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.50,0.5,q50,0.035472109537173786,28,0.0555107748586326,0.0555107748586326,0.0,log_cms_plus1
20211112,11/12/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20211112_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.65,0.65,q65,0.03936982749607992,28,0.0555107748586326,0.0555107748586326,0.0,log_cms_plus1
20211112,11/12/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20211112_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.80,0.8,q80,0.03394242486255314,28,0.0555107748586326,0.0555107748586326,0.0,log_cms_plus1
20211112,11/12/2021,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20211112_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.95,0.95,q95,0.023689061674141122,28,0.0555107748586326,0.0555107748586326,0.0,log_cms_plus1
20211112,11/12/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20211112_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.018433687247517545,28,0.0779481946089521,0.077948194608952,9.71445146547012e-17,log_cms_plus1
20211112,11/12/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20211112_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.020751144396187752,28,0.0779481946089521,0.077948194608952,9.71445146547012e-17,log_cms_plus1
20211112,11/12/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20211112_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.07353883322573572,28,0.0779481946089521,0.077948194608952,9.71445146547012e-17,log_cms_plus1
20211112,11/12/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20211112_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.50,0.5,q50,0.0674585485969122,28,0.0779481946089521,0.077948194608952,9.71445146547012e-17,log_cms_plus1
20211112,11/12/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20211112_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.65,0.65,q65,0.04860137029391946,28,0.0779481946089521,0.077948194608952,9.71445146547012e-17,log_cms_plus1
20211112,11/12/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20211112_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.80,0.8,q80,0.028735758753811503,28,0.0779481946089521,0.077948194608952,9.71445146547012e-17,log_cms_plus1
20211112,11/12/2021,AL-U-T1,dqlm_univar_al,dqlm_univar_al_synth,multimodel_20211112_v8_he2pubgdpc1r1_dqlm_univar_al,SOURCE_RUNTIME_REFERENCE,q0.95,0.95,q95,0.010181529448498724,28,0.0779481946089521,0.077948194608952,9.71445146547012e-17,log_cms_plus1
20211112,11/12/2021,exAL-M-T1,exdqlm_multivar_keep,exdqlm_multivar_synth_keep,multimodel_20211112_v8_he2grid_c04_eps365_exdqlm_multivar_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.009427423627032036,28,0.0472363501409808,0.0472363501409808,0.0,log_cms_plus1
20211112,11/12/2021,exAL-M-T1,exdqlm_multivar_keep,exdqlm_multivar_synth_keep,multimodel_20211112_v8_he2grid_c04_eps365_exdqlm_multivar_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.02225934085077036,28,0.0472363501409808,0.0472363501409808,0.0,log_cms_plus1
20211112,11/12/2021,exAL-M-T1,exdqlm_multivar_keep,exdqlm_multivar_synth_keep,multimodel_20211112_v8_he2grid_c04_eps365_exdqlm_multivar_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.021642010655962055,28,0.0472363501409808,0.0472363501409808,0.0,log_cms_plus1
20211112,11/12/2021,exAL-M-T1,exdqlm_multivar_keep,exdqlm_multivar_synth_keep,multimodel_20211112_v8_he2grid_c04_eps365_exdqlm_multivar_keep,SOURCE_RUNTIME_REFERENCE,q0.50,0.5,q50,0.03223554900126921,28,0.0472363501409808,0.0472363501409808,0.0,log_cms_plus1
20211112,11/12/2021,exAL-M-T1,exdqlm_multivar_keep,exdqlm_multivar_synth_keep,multimodel_20211112_v8_he2grid_c04_eps365_exdqlm_multivar_keep,SOURCE_RUNTIME_REFERENCE,q0.65,0.65,q65,0.036586070856779444,28,0.0472363501409808,0.0472363501409808,0.0,log_cms_plus1
