cutoff,cutoff_display,forecast_date,manuscript_label,model_variant,internal_model_id,resolved_run_name,resolved_run_dir,tau_label,tau,quantile_column,observed,predicted_quantile,check_loss,score_scale
20210123,01/23/2021,2021-02-07,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.816661034048199,0.436148241105532,0.01902563964713335,log_cms_plus1
20210123,01/23/2021,2021-02-08,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.779697515261744,0.358607187444448,0.021054516390864805,log_cms_plus1
20210123,01/23/2021,2021-02-09,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.744009965556625,0.331674759161515,0.0206167603197555,log_cms_plus1
20210123,01/23/2021,2021-02-10,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.716728602445559,0.608446397896837,0.0054141102274361036,log_cms_plus1
20210123,01/23/2021,2021-02-11,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.726361969597808,0.457696098796127,0.01343329354008405,log_cms_plus1
20210123,01/23/2021,2021-02-12,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.820408009628283,0.389686861030562,0.02153605742988605,log_cms_plus1
20210123,01/23/2021,2021-02-13,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.723619035502175,0.36593094473725,0.01788440453824625,log_cms_plus1
20210123,01/23/2021,2021-02-14,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.695767770961471,0.469736398804627,0.011301568607842203,log_cms_plus1
20210123,01/23/2021,2021-02-15,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.69152236141596,0.379266027755338,0.0156128166830311,log_cms_plus1
20210123,01/23/2021,2021-02-16,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.70280364526839,0.415507613092364,0.014364801608801301,log_cms_plus1
20210123,01/23/2021,2021-02-17,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.670020677819343,0.353383064925825,0.015831880644675903,log_cms_plus1
20210123,01/23/2021,2021-02-18,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.645079778015392,0.298379013022182,0.017335038249660498,log_cms_plus1
20210123,01/23/2021,2021-02-19,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.637624252765645,0.236901890173936,0.020036118129585452,log_cms_plus1
20210123,01/23/2021,2021-02-20,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.05,0.05,q05,0.628603624711033,0.343958978811636,0.014232232294969852,log_cms_plus1
20210123,01/23/2021,2021-01-24,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.411913100916138,0.0857472512228749,0.06523316993865262,log_cms_plus1
20210123,01/23/2021,2021-01-25,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.42680688760884,0.171333186836707,0.0510947401544266,log_cms_plus1
20210123,01/23/2021,2021-01-26,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.601042985921738,0.173406155205631,0.08552736614322141,log_cms_plus1
20210123,01/23/2021,2021-01-27,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,2.63481971331722,1.50642380378185,0.22567918190707403,log_cms_plus1
20210123,01/23/2021,2021-01-28,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,3.34076796849211,1.90938734404687,0.286276124889048,log_cms_plus1
20210123,01/23/2021,2021-01-29,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,2.02412812626543,2.00977115972317,0.002871393308451964,log_cms_plus1
20210123,01/23/2021,2021-01-30,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,1.38669071746034,1.06478627590684,0.06438088831069999,log_cms_plus1
20210123,01/23/2021,2021-01-31,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,1.11146696389966,0.672395802144579,0.08781423235101621,log_cms_plus1
20210123,01/23/2021,2021-02-01,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.973819921991195,0.610400085946493,0.07268396720894042,log_cms_plus1
20210123,01/23/2021,2021-02-02,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,1.56153687840928,1.08408991195045,0.09548939329176603,log_cms_plus1
20210123,01/23/2021,2021-02-03,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,1.26092794456487,0.90687502497903,0.07081058391716799,log_cms_plus1
20210123,01/23/2021,2021-02-04,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,1.05096735603763,0.713419715319443,0.0675095281436374,log_cms_plus1
20210123,01/23/2021,2021-02-05,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.939001504061878,0.60362735015357,0.06707483078166158,log_cms_plus1
20210123,01/23/2021,2021-02-06,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.8714427974809,0.569027735298742,0.060483012436431616,log_cms_plus1
20210123,01/23/2021,2021-02-07,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.816661034048199,0.64557427208927,0.034217352391785805,log_cms_plus1
20210123,01/23/2021,2021-02-08,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.779697515261744,0.555579117569013,0.044823679538546206,log_cms_plus1
20210123,01/23/2021,2021-02-09,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.744009965556625,0.518455002555853,0.045110992600154415,log_cms_plus1
20210123,01/23/2021,2021-02-10,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.716728602445559,1.03728144541238,0.2564422743734568,log_cms_plus1
20210123,01/23/2021,2021-02-11,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.726361969597808,0.653580085880267,0.014556376743508204,log_cms_plus1
20210123,01/23/2021,2021-02-12,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.820408009628283,0.595077228382068,0.045066156249243,log_cms_plus1
20210123,01/23/2021,2021-02-13,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.723619035502175,0.558284290021844,0.0330669490960662,log_cms_plus1
20210123,01/23/2021,2021-02-14,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.695767770961471,0.796057928289536,0.08023212586245201,log_cms_plus1
20210123,01/23/2021,2021-02-15,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.69152236141596,0.576978161834768,0.0229088399162384,log_cms_plus1
20210123,01/23/2021,2021-02-16,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.70280364526839,0.680739345843247,0.004412859885028597,log_cms_plus1
20210123,01/23/2021,2021-02-17,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.670020677819343,0.536174974411017,0.026769140681665207,log_cms_plus1
20210123,01/23/2021,2021-02-18,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.645079778015392,0.473844236911822,0.034247108220713994,log_cms_plus1
20210123,01/23/2021,2021-02-19,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.637624252765645,0.386933919687525,0.05013806661562401,log_cms_plus1
20210123,01/23/2021,2021-02-20,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.20,0.2,q20,0.628603624711033,0.553607499076014,0.014999225127003801,log_cms_plus1
20210123,01/23/2021,2021-01-24,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.411913100916138,0.157113578069884,0.08917983299618888,log_cms_plus1
20210123,01/23/2021,2021-01-25,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.42680688760884,0.29044696281981,0.04772597367616051,log_cms_plus1
20210123,01/23/2021,2021-01-26,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.601042985921738,0.271111681863266,0.11547595642046518,log_cms_plus1
20210123,01/23/2021,2021-01-27,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,2.63481971331722,1.93029403983458,0.24658398571892404,log_cms_plus1
20210123,01/23/2021,2021-01-28,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,3.34076796849211,2.35771053666174,0.3440701011406295,log_cms_plus1
20210123,01/23/2021,2021-01-29,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,2.02412812626543,2.55265733350985,0.3435439847088731,log_cms_plus1
20210123,01/23/2021,2021-01-30,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,1.38669071746034,1.34601998263682,0.014234757188232005,log_cms_plus1
20210123,01/23/2021,2021-01-31,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,1.11146696389966,0.852310290822385,0.09070483557704623,log_cms_plus1
20210123,01/23/2021,2021-02-01,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.973819921991195,0.795934545739185,0.06225988168820352,log_cms_plus1
20210123,01/23/2021,2021-02-02,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,1.56153687840928,1.32840804807758,0.08159509061609502,log_cms_plus1
20210123,01/23/2021,2021-02-03,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,1.26092794456487,1.09469618038576,0.058181117462688496,log_cms_plus1
20210123,01/23/2021,2021-02-04,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,1.05096735603763,0.919229870415158,0.0461081199678652,log_cms_plus1
20210123,01/23/2021,2021-02-05,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.939001504061878,0.760966383777631,0.06231229209948643,log_cms_plus1
20210123,01/23/2021,2021-02-06,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.8714427974809,0.711837683006027,0.055861790066205556,log_cms_plus1
20210123,01/23/2021,2021-02-07,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.816661034048199,0.77430048848939,0.014826190945583139,log_cms_plus1
20210123,01/23/2021,2021-02-08,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.779697515261744,0.697757873049424,0.02867887477431199,log_cms_plus1
20210123,01/23/2021,2021-02-09,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.744009965556625,0.626677327558628,0.04106642329929894,log_cms_plus1
20210123,01/23/2021,2021-02-10,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.716728602445559,1.27280359481224,0.3614487450383427,log_cms_plus1
20210123,01/23/2021,2021-02-11,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.726361969597808,0.786855822609361,0.0393210044575095,log_cms_plus1
20210123,01/23/2021,2021-02-12,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.820408009628283,0.757319396979942,0.022081014426919343,log_cms_plus1
20210123,01/23/2021,2021-02-13,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.723619035502175,0.694352931031122,0.010243136564868565,log_cms_plus1
20210123,01/23/2021,2021-02-14,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.695767770961471,0.975410642206878,0.18176786630951455,log_cms_plus1
20210123,01/23/2021,2021-02-15,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.69152236141596,0.723987193338725,0.021102140749797216,log_cms_plus1
20210123,01/23/2021,2021-02-16,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.70280364526839,0.860906594805808,0.1027669171993217,log_cms_plus1
20210123,01/23/2021,2021-02-17,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.670020677819343,0.640555288132899,0.010312886390255425,log_cms_plus1
20210123,01/23/2021,2021-02-18,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.645079778015392,0.587785263190465,0.02005308018872444,log_cms_plus1
20210123,01/23/2021,2021-02-19,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.637624252765645,0.478280748790893,0.05577022639116321,log_cms_plus1
20210123,01/23/2021,2021-02-20,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.35,0.35,q35,0.628603624711033,0.702639387013122,0.04812324549635783,log_cms_plus1
20210123,01/23/2021,2021-01-24,AL-M-T1,dqlm_multivar_al_keep,dqlm_multivar_al_synth_keep,multimodel_20210123_v8_he2grid_c04_eps365_dqlm_multivar_al_keep,SOURCE_RUNTIME_REFERENCE,q0.50,0.5,q50,0.411913100916138,0.209431245218178,0.10124092784897999,log_cms_plus1
