"model_id","date","segment","observed","q05","q20","q35","q50","q65","q80","q95"
"exdqlm_multivar_synth_keep","2021-10-25","history","3.09923612322976","0.642687139430220","0.703439833623640","0.866202334498390","1.03599170320544","1.26588833156794","3.23172191719799","4.26453851445871"
"exdqlm_multivar_synth_keep","2021-10-26","history","1.41460314114697","0.980513206018901","1.10053773642900","1.21409055259930","1.29903578941721","1.42336791101383","1.84032938345898","2.21210998468322"
"exdqlm_multivar_synth_keep","2021-10-27","history","0.899477213496615","0.771440929567502","0.896254464299999","1.02479562577130","1.13374268798663","1.22069527195472","1.35298620386946","1.53641798412142"
"exdqlm_multivar_synth_keep","2021-10-28","history","0.708396918106204","0.532217652969077","0.732331756768150","0.838722912207375","0.900552593509465","0.933303166414299","0.941749882085910","1.01111077345987"
"exdqlm_multivar_synth_keep","2021-10-29","history","0.611851453720677","0.492369975215054","0.677685879291944","0.792996399086749","0.847997602939981","0.882960249886922","0.887983335046999","0.959239376098322"
"exdqlm_multivar_synth_keep","2021-10-30","history","0.559842296508990","0.480238451999852","0.639468020199119","0.753903167251447","0.811143059815077","0.842754178357565","0.848379875105315","0.906883458136834"
"exdqlm_multivar_synth_keep","2021-10-31","history","0.523603264334366","0.464132757666429","0.624823615497738","0.719681014271153","0.778444171771601","0.808985756629441","0.812249346817683","0.866800004085068"
"exdqlm_multivar_synth_keep","2021-11-01","history","0.730462315212770","0.442814079929269","0.596156155397263","0.696967962544742","0.761380554989678","0.796010402740413","0.800005660154386","0.876315122105113"
"exdqlm_multivar_synth_keep","2021-11-02","history","0.864309647371096","0.525584585625459","0.687469937157967","0.804829732707824","0.887856210502277","0.957844253446400","1.15562795265470","1.41006111431755"
"exdqlm_multivar_synth_keep","2021-11-03","history","0.662749469699745","0.579608006770056","0.742982458932664","0.860432544214429","0.922694041897653","0.970258335303498","0.977441889800575","1.07337660395258"
"exdqlm_multivar_synth_keep","2021-11-04","history","0.608775222343418","0.554344380230083","0.694738676629258","0.811978045208514","0.870624358073700","0.928558380928959","0.967001669958840","1.08739981827502"
"exdqlm_multivar_synth_keep","2021-11-05","history","0.567898453590398","0.501326283049643","0.631841718821145","0.746481269370317","0.806977122164774","0.850018219445706","0.851700870010260","0.936685307538396"
"exdqlm_multivar_synth_keep","2021-11-06","history","0.533617590496223","0.478953188053934","0.610760304184040","0.716691373951914","0.770482546119314","0.807812219834116","0.813909319821776","0.876453636599966"
"exdqlm_multivar_synth_keep","2021-11-07","history","0.506686585219815","0.455600045809953","0.574431562900350","0.678018819695232","0.730102871913397","0.769852651489241","0.775275584439020","0.843919319940397"
"exdqlm_multivar_synth_keep","2021-11-08","history","0.494672298354342","0.438118264814410","0.541667867017791","0.636316868234478","0.695813561225224","0.735794438640839","0.743287958570525","0.809596577075136"
"exdqlm_multivar_synth_keep","2021-11-09","history","1.50028624873640","0.525486167905254","0.635431467583058","0.752807678438270","0.841866701569576","0.953939872510252","1.35980555459209","1.65252261039869"
"exdqlm_multivar_synth_keep","2021-11-10","history","1.05688951689620","0.641316269241128","0.767826016911557","0.877167519058305","0.956801094130403","1.03386557845719","1.14874288553254","1.30825934364962"
"exdqlm_multivar_synth_keep","2021-11-11","history","0.814155227623247","0.606424347324927","0.719783612522091","0.839055358209634","0.903678294651757","0.980058055906702","0.996771032561101","1.10957985417310"
"exdqlm_multivar_synth_keep","2021-11-12","history","0.707001530102400","0.526862432794166","0.647177791346884","0.756196512569792","0.819534466804635","0.869572096696290","0.872749636535467","0.944881012790244"
"exdqlm_multivar_synth_keep","2021-11-13","forecast","0.645079778015392","0.494961269121660","0.602137618111718","0.707378741510917","0.765142528986859","0.812886559907293","0.821817991307579","0.875173604814666"
"exdqlm_multivar_synth_keep","2021-11-14","forecast","0.602594223602068","0.475402153093919","0.554739447406571","0.654284994770285","0.721669575862911","0.767447650948466","0.777327517051076","0.833537666008284"
"exdqlm_multivar_synth_keep","2021-11-15","forecast","0.575890227341676","0.447851150795614","0.527841520677589","0.630131378374932","0.686780471436279","0.711909619237656","0.722468665375795","0.737917542015685"
"exdqlm_multivar_synth_keep","2021-11-16","forecast","0.554977264267484","0.431769018511825","0.511852928332951","0.619812050200473","0.676255622637896","0.695537992100567","0.699854933152732","0.728654177341145"
"exdqlm_multivar_synth_keep","2021-11-17","forecast","0.535276937977957","0.417667274058641","0.496041823056446","0.601512427211697","0.652354662578005","0.684816706518015","0.687082750655830","0.718448428304118"
"exdqlm_multivar_synth_keep","2021-11-18","forecast","0.521924416302326","0.396786186988447","0.476674607577340","0.582857949260940","0.639461071982705","0.668229454107491","0.671794870303908","0.700066340939234"
