Date,USGS,GloFAS,NWS3.0
1987-05-29,0.484258189292878,0.171850256926659,0.40184745379967
1987-05-30,0.484258189292878,0.145182009844498,0.391478858892719
1987-05-31,0.484258189292878,0.145182009844498,0.38185523537445
1987-06-01,0.484258189292878,0.117783035656383,0.372425247079939
1987-06-02,0.484258189292878,0.117783035656383,0.362035543391657
1987-06-03,0.484258189292878,0.117783035656383,0.353294229126717
1987-06-04,0.484258189292878,0.0896121586896871,0.343885162506213
1987-06-05,0.484258189292878,0.0896121586896871,0.334386723777311
1987-06-06,0.484258189292878,0.0896121586896871,0.326000930535764
1987-06-07,0.484258189292878,0.0606246218164348,0.317544220654556
1987-06-08,0.448739728960038,0.0606246218164348,0.309015384446398
1987-06-09,0.392978400784645,0.0896121586896871,0.301030084161069
1987-06-10,0.392978400784645,0.0896121586896871,0.292980505226467
1987-06-11,0.4119131009161379,0.0606246218164348,0.284865604401552
1987-06-12,0.4119131009161379,0.0606246218164348,0.277631731179675
1987-06-13,0.392978400784645,0.0606246218164348,0.270027131923717
1987-06-14,0.4119131009161379,0.103796793681644,0.262684720771139
1987-06-15,0.4119131009161379,0.131576357788719,0.255610736410128
1987-06-16,0.392978400784645,0.117783035656383,0.248811293139304
1987-06-17,0.392978400784645,0.103796793681644,0.242292365343472
1987-06-18,0.392978400784645,0.103796793681644,0.23638877335860103
1987-06-19,0.373678246897648,0.103796793681644,0.23078097383702498
1987-06-20,0.373678246897648,0.0896121586896871,0.223143546843861
1987-06-21,0.35399825409861,0.103796793681644,0.217460763810268
1987-06-22,0.35399825409861,0.103796793681644,0.212756454144078
1987-06-23,0.373678246897648,0.0896121586896871,0.207014165204732
1987-06-24,0.35399825409861,0.0752234212375875,0.20021604261486797
1987-06-25,0.35399825409861,0.0752234212375875,0.196114874945843
1987-06-26,0.35399825409861,0.0606246218164348,0.190620355729422
1987-06-27,0.35399825409861,0.0606246218164348,0.184402719233764
1987-06-28,0.373678246897648,0.0606246218164348,0.181974270557318
1987-06-29,0.373678246897648,0.0606246218164348,0.173953303554672
1987-06-30,0.373678246897648,0.0752234212375875,0.171499314639256
1987-07-01,0.373678246897648,0.0606246218164348,0.165514435067986
1987-07-02,0.35399825409861,0.0606246218164348,0.162331408568254
1987-07-03,0.35399825409861,0.0606246218164348,0.157003745561976
1987-07-04,0.35399825409861,0.0458095360312942,0.154150676634152
1987-07-05,0.333923170797408,0.0458095360312942,0.148420002035274
1987-07-06,0.333923170797408,0.0458095360312942,0.146622410358136
1987-07-07,0.333923170797408,0.0458095360312942,0.139761939459714
1987-07-08,0.313436807960586,0.0458095360312942,0.139761939459714
1987-07-09,0.313436807960586,0.0458095360312942,0.132124150160615
1987-07-10,0.313436807960586,0.0752234212375875,0.131028259661453
1987-07-11,0.333923170797408,0.117783035656383,0.127366593247415
1987-07-12,0.35399825409861,0.117783035656383,0.12221763015281
1987-07-13,0.333923170797408,0.103796793681644,0.12221763015281
1987-07-14,0.313436807960586,0.0896121586896871,0.115558338194995
1987-07-15,0.313436807960586,0.0896121586896871,0.113328682912174
1987-07-16,0.313436807960586,0.0896121586896871,0.113328682912174
1987-07-17,0.313436807960586,0.0896121586896871,0.10586038845425
1987-07-18,0.313436807960586,0.0896121586896871,0.104360013109205
1987-07-19,0.313436807960586,0.0752234212375875,0.104360013109205
1987-07-20,0.313436807960586,0.0752234212375875,0.0987134708350195
1987-07-21,0.313436807960586,0.0752234212375875,0.0953101777723482
1987-07-22,0.313436807960586,0.0606246218164348,0.0953101777723482
1987-07-23,0.29252196067455,0.0606246218164348,0.0945523149246518
1987-07-24,0.29252196067455,0.0606246218164348,0.0861776943954956
1987-07-25,0.29252196067455,0.0606246218164348,0.0861776943954956
1987-07-26,0.29252196067455,0.0458095360312942,0.0861776943954956
1987-07-27,0.29252196067455,0.0458095360312942,0.0857953583252713
1987-07-28,0.29252196067455,0.0458095360312942,0.0769610394804437
1987-07-29,0.29252196067455,0.0458095360312942,0.0769610394804437
1987-07-30,0.271160321329563,0.0307716586667537,0.0769610394804437
1987-07-31,0.271160321329563,0.0307716586667537,0.0769610394804437
1987-08-01,0.271160321329563,0.0307716586667537,0.072708181815097
1987-08-02,0.271160321329563,0.0307716586667537,0.0676586470115513
1987-08-03,0.271160321329563,0.0307716586667537,0.0676586470115513
1987-08-04,0.271160321329563,0.0307716586667537,0.0676586470115513
1987-08-05,0.271160321329563,0.0307716586667537,0.0676586470115513
1987-08-06,0.271160321329563,0.0307716586667537,0.066099800274849
1987-08-07,0.271160321329563,0.0307716586667537,0.0582689068587828
1987-08-08,0.271160321329563,0.0307716586667537,0.0582689068587828
1987-08-09,0.29252196067455,0.0307716586667537,0.0582689068587828
1987-08-10,0.29252196067455,0.0307716586667537,0.0582689068587828
1987-08-11,0.271160321329563,0.0307716586667537,0.0582689068587828
1987-08-12,0.271160321329563,0.0307716586667537,0.0582689068587828
1987-08-13,0.271160321329563,0.0307716586667537,0.0503762062269621
1987-08-14,0.271160321329563,0.117783035656383,0.0487901631050632
1987-08-15,0.271160321329563,0.117783035656383,0.0487901631050632
1987-08-16,0.249332383326908,0.103796793681644,0.0487901631050632
1987-08-17,0.249332383326908,0.0896121586896871,0.0487901631050632
1987-08-18,0.271160321329563,0.0896121586896871,0.0487901631050632
1987-08-19,0.271160321329563,0.0896121586896871,0.0487901631050632
1987-08-20,0.271160321329563,0.0896121586896871,0.0487901631050632
1987-08-21,0.249332383326908,0.0752234212375875,0.0416216737795973
1987-08-22,0.249332383326908,0.0752234212375875,0.0392207122935989
1987-08-23,0.271160321329563,0.0606246218164348,0.0392207122935989
1987-08-24,0.249332383326908,0.0606246218164348,0.0392207122935989
1987-08-25,0.249332383326908,0.0606246218164348,0.0392207122935989
1987-08-26,0.271160321329563,0.0606246218164348,0.0392207122935989
1987-08-27,0.271160321329563,0.0606246218164348,0.0392207122935989
1987-08-28,0.271160321329563,0.0458095360312942,0.0392207122935989
1987-08-29,0.249332383326908,0.0458095360312942,0.0392207122935989
1987-08-30,0.249332383326908,0.0458095360312942,0.0392207122935989
1987-08-31,0.249332383326908,0.0458095360312942,0.0392207122935989
1987-09-01,0.271160321329563,0.0307716586667537,0.031983045149485
1987-09-02,0.249332383326908,0.0307716586667537,0.0295588015905228
1987-09-03,0.271160321329563,0.0307716586667537,0.0295588015905228
1987-09-04,0.271160321329563,0.0307716586667537,0.0295588015905228
1987-09-05,0.271160321329563,0.0383188643021366,0.0295588015905228
1987-09-06,0.271160321329563,0.0458095360312942,0.0295588015905228
1987-09-07,0.271160321329563,0.0458095360312942,0.0295588015905228
1987-09-08,0.29252196067455,0.0458095360312942,0.0295588015905228
1987-09-09,0.333923170797408,0.0383188643021366,0.0295588015905228
1987-09-10,0.271160321329563,0.0383188643021366,0.0295588015905228
1987-09-11,0.271160321329563,0.0383188643021366,0.0295588015905228
1987-09-12,0.271160321329563,0.0752234212375875,0.0295588015905228
1987-09-13,0.271160321329563,0.11081436634029,0.0295588015905228
1987-09-14,0.271160321329563,0.103796793681644,0.0295588015905228
1987-09-15,0.271160321329563,0.0967296264585511,0.0295588015905228
1987-09-16,0.271160321329563,0.0896121586896871,0.0295588015905228
1987-09-17,0.271160321329563,0.0824436692110746,0.0295588015905228
1987-09-18,0.271160321329563,0.0752234212375875,0.0218430274395161
1987-09-19,0.271160321329563,0.0679506619085078,0.0198026268579102
1987-09-20,0.271160321329563,0.0606246218164348,0.0198026268579102
1987-09-21,0.249332383326908,0.0532445145188123,0.0198026268579102
1987-09-22,0.249332383326908,0.0532445145188123,0.0198026268579102
1987-09-23,0.271160321329563,0.0458095360312942,0.0198026268579102
1987-09-24,0.271160321329563,0.0458095360312942,0.0198026268579102
1987-09-25,0.249332383326908,0.0458095360312942,0.0198026268579102
1987-09-26,0.271160321329563,0.0383188643021366,0.0198026268579102
1987-09-27,0.271160321329563,0.0383188643021366,0.0198026268579102
1987-09-28,0.271160321329563,0.0383188643021366,0.0198026268579102
1987-09-29,0.249332383326908,0.0307716586667537,0.0198026268579102
1987-09-30,0.24712315374592403,0.0307716586667537,0.0198026268579102
1987-10-01,0.29252196067455,0.0307716586667537,0.0198026268579102
1987-10-02,0.24712315374592403,0.0231670592815344,0.0198026268579102
1987-10-03,0.24712315374592403,0.0231670592815344,0.0198026268579102
1987-10-04,0.24046602900000197,0.0231670592815344,0.0198026268579102
1987-10-05,0.238237102570124,0.0231670592815344,0.0198026268579102
1987-10-06,0.23152035866597603,0.0231670592815344,0.0198026268579102
1987-10-07,0.249332383326908,0.015504186535965298,0.0198026268579102
1987-10-08,0.271160321329563,0.015504186535965298,0.0198026268579102
1987-10-09,0.271160321329563,0.015504186535965298,0.0198026268579102
1987-10-10,0.271160321329563,0.015504186535965298,0.0198026268579102
1987-10-11,0.29252196067455,0.015504186535965298,0.0198026268579102
1987-10-12,0.271160321329563,0.015504186535965298,0.0198026268579102
1987-10-13,0.271160321329563,0.0231670592815344,0.0198026268579102
1987-10-14,0.271160321329563,0.0231670592815344,0.0198026268579102
1987-10-15,0.271160321329563,0.0231670592815344,0.0198026268579102
1987-10-16,0.271160321329563,0.0231670592815344,0.0198026268579102
1987-10-17,0.271160321329563,0.015504186535965298,0.0198026268579102
1987-10-18,0.271160321329563,0.015504186535965298,0.0198026268579102
1987-10-19,0.271160321329563,0.015504186535965298,0.0198026268579102
1987-10-20,0.271160321329563,0.015504186535965298,0.0198026268579102
1987-10-21,0.29252196067455,0.11081436634029,0.0198026268579102
1987-10-22,0.271160321329563,0.475845904869964,0.0198026268579102
1987-10-23,0.4119131009161379,2.2512917986065,0.0198026268579102
1987-10-24,0.392978400784645,1.84376865313887,0.0132452264559187
1987-10-25,0.333923170797408,1.49009115480153,0.0099503306318636
1987-10-26,0.313436807960586,1.21407782618413,0.0099503306318636
1987-10-27,0.392978400784645,1.17624825631108,0.0099503306318636
1987-10-28,0.535276937977957,1.40371977783375,0.0259113812127754
1987-10-29,0.4119131009161379,1.16656295057662,0.0267230695513566
1987-10-30,0.35399825409861,0.956112226060827,0.0198026268579102
1987-10-31,0.333923170797408,0.782759339249632,0.0198026268579102
1987-11-01,0.333923170797408,0.66542263254509,0.0115991355855887
1987-11-02,0.333923170797408,0.572919753561785,0.0099503306318636
1987-11-03,0.333923170797408,0.480688529345752,0.0099503306318636
1987-11-04,0.313436807960586,0.405465108108164,0.0099503306318636
1987-11-05,0.333923170797408,0.632766669571038,0.0099503306318636
1987-11-06,0.333923170797408,0.586049045003578,0.0099503306318636
1987-11-07,0.333923170797408,0.490303988045194,0.0099503306318636
1987-11-08,0.35399825409861,0.41065992498526804,0.0099503306318636
1987-11-09,0.333923170797408,0.620240409751858,0.0099503306318636
1987-11-10,0.313436807960586,0.532464798869472,0.0099503306318636
1987-11-11,0.313436807960586,0.44127456080487504,0.0099503306318636
1987-11-12,0.313436807960586,0.373716409793584,0.0099503306318636
1987-11-13,0.484258189292878,2.15918372343075,0.0099503306318636
1987-11-14,0.484258189292878,1.77468748532941,0.0099503306318636
1987-11-15,0.373678246897648,1.43396783058925,0.0099503306318636
1987-11-16,0.35399825409861,1.16899308542991,0.0099503306318636
1987-11-17,0.8820480171814031,1.73414139093506,0.414039347500498
1987-11-18,0.645079778015392,1.46693784982682,0.342702779886472
1987-11-19,0.430495930426007,1.19060256976276,0.06219201890869171
1987-11-20,0.59948933816398,1.75866578079814,0.024692612045207
1987-11-21,0.59948933816398,1.50233977687773,0.0198026268579102
1987-11-22,0.448739728960038,1.21870746408287,0.0148886121634293
