model_id,source_plot_type,canonical_png,pdf_path,quantiles_path,sample_subset_path,style_version,style_source_path,style_snapshot_path,rewritten_canonical_png,rendered_at_utc,source_run
exdqlm_multivar_synth_keep,cutoff_window_posterior_samples_focus,SOURCE_RUNTIME_REFERENCE,SOURCE_RUNTIME_REFERENCE,SOURCE_RUNTIME_REFERENCE,SOURCE_RUNTIME_REFERENCE,publication_focus_v2,SOURCE_WORKFLOW_REFERENCE,SOURCE_RUNTIME_REFERENCE,TRUE,2026-06-19T04:45:15Z,selected_model_20210123_exdqlm_multivar_keep
exdqlm_multivar_synth_keep,cutoff_window_posterior_samples_with_raw_ensembles,SOURCE_RUNTIME_REFERENCE,SOURCE_RUNTIME_REFERENCE,SOURCE_RUNTIME_REFERENCE,SOURCE_RUNTIME_REFERENCE,publication_focus_v2,SOURCE_WORKFLOW_REFERENCE,SOURCE_RUNTIME_REFERENCE,FALSE,2026-06-19T04:45:17Z,selected_model_20210123_exdqlm_multivar_keep
