"time","nino12","nino3","nino34","nino4"
"1987-07-12",0.858040476487956,1.32013958177888,1.33099496886623,0.594938736023614
"1987-07-13",1.0006139545314,1.3521399985072,1.29229372015456,0.674684984268621
"1987-07-14",0.932919638378608,1.32690869989295,1.22429372174549,0.670302484939573
"1987-07-15",0.958981035677515,1.26912061990244,1.19742372151744,0.673136233967962
"1987-07-16",0.938745895645184,1.26804643899422,1.22774747201521,0.606611235872842
"1987-07-17",0.951358565819772,1.30057404672614,1.20360122128087,0.51484373794822
"1987-07-18",0.944376201907223,1.24560217925094,1.12997997372993,0.386271241197828
"1987-07-19",0.896479405296065,1.13359030507851,1.08725122482399,0.337852492097067
"1987-07-20",0.687648579653457,1.06067928434552,1.10400747458264,0.339061242233729
"1987-07-21",0.626812525380678,1.016694079135,1.08209497454949,0.324308742007241
"1987-07-22",0.451534933789562,1.01970199730471,1.09514747450827,0.237399994703243
"1987-07-23",0.368347476661731,0.983520502363322,1.0302149764651,0.146902496671071
"1987-07-24",0.343971252514403,1.03490829051094,1.08901622468769,0.334023742265534
"1987-07-25",0.285604173611974,1.13762864616672,1.17837372285337,0.446234989893856
"1987-07-26",0.310306981348285,1.16391953918113,1.20334497224563,0.453324989555171
"1987-07-27",0.328269096983172,1.17478847039592,1.29234622003185,0.437208740062313
"1987-07-28",0.373030689955585,1.23692120562181,1.34580746775982,0.566147485708585
"1987-07-29",0.451254071610609,1.15930920434915,1.36971996852173,0.679186234172201
"1987-07-30",0.474003907954923,1.14520001439364,1.33143996898248,0.656522485072957
"1987-07-31",0.573109065162433,1.10800997634186,1.3050887196532,0.787629981532227
"1987-08-01",0.73661004101759,1.08031462366082,1.35215121843363,0.884181229171809
"1987-08-02",0.675186136499008,1.1281131227629,1.39664371866803,0.874657480434747
"1987-08-03",0.578092736283902,1.12416959232855,1.35244246857287,0.859523730024463
"1987-08-04",0.443148258760825,1.16930295243897,1.29315371991089,0.825946231078357
"1987-08-05",0.418974517025224,1.11009999508087,1.23717747128638,0.755426232051803
"1987-08-06",0.475173079026078,1.05702539729791,1.29337622019462,0.704134984114906
"1987-08-07",0.547674709932233,0.985500081626465,1.26972747046477,0.66645123488619
"1987-08-08",0.590424545196869,0.893767430495364,1.11618497389508,0.598372485824628
"1987-08-09",0.748830812458243,0.828750761955508,0.942702477803221,0.512791237860918
"1987-08-10",0.847818400020998,0.817009774605319,0.894659979177872,0.43126749019674
"1987-08-11",0.788086199081806,0.812075413217227,0.891707479230361,0.473377488784026
"1987-08-12",0.793193973201813,0.898411106166864,1.04666247550584,0.547161237077322
"1987-08-13",0.753265822039836,1.05319439061646,1.21115372139355,0.510836238337215
"1987-08-14",0.753690380594559,1.07434046311507,1.30381871991977,0.532983737491304
"1987-08-15",0.759712589310955,1.10707436434736,1.2822362196804,0.578624986337963
"1987-08-16",0.939124732535603,1.14745465117858,1.34713871826441,0.632849985170178
"1987-08-17",0.995852362279367,1.14627523908722,1.42458246688102,0.651637484407052
"1987-08-18",1.13163942485259,1.14129503497458,1.42213246693881,0.613251235715114
"1987-08-19",1.1597191104854,1.20107936278621,1.44650246544322,0.527884987322148
"1987-08-20",1.17785758276091,1.26031670330943,1.47795746577997,0.509723738315748
"1987-08-21",1.1339320445544,1.29896954673021,1.42228871649993,0.532418736993102
"1987-08-22",1.03216849362866,1.30271407709327,1.39798871751246,0.536506237519206
"1987-08-23",0.908967973328616,1.36720355173018,1.42699621588411,0.442636239691637
"1987-08-24",0.7556694805571,1.47026252009617,1.52804496408743,0.439413739574375
"1987-08-25",0.691926829358727,1.50290056901679,1.57363121303287,0.423523740382632
"1987-08-26",0.630842572155973,1.48449152600231,1.52469371486525,0.44480749016651
"1987-08-27",0.584141071198434,1.38023439143028,1.41309121722681,0.505249988086987
"1987-08-28",0.480385358049337,1.3150760270463,1.34426121872384,0.546061236986192
"1987-08-29",0.358340945231085,1.26411437038658,1.31669247025531,0.538862487463048
"1987-08-30",0.261920307664983,1.31121376428519,1.43638121616538,0.551914986893768
"1987-08-31",0.273709987083986,1.35001038809569,1.53149246451585,0.501073738587089
"1987-09-01",0.347655118711337,1.29292870458886,1.58563496277691,0.43843998971628
"1987-09-02",0.380320043702732,1.30222334946496,1.56440246353671,0.434714989897097
"1987-09-03",0.447935979566363,1.34951757607762,1.45335246570408,0.429516239869641
"1987-09-04",0.441391237501048,1.33248173558177,1.26285247058608,0.307087493609404
"1987-09-05",0.443318081996571,1.34475512560989,1.15457497255108,0.276072493545013
"1987-09-06",0.661868045116263,1.30819959403836,1.20877122187661,0.318526242777007
"1987-09-07",0.66308946811164,1.27006248355973,1.20621497154748,0.190507495469879
"1987-09-08",0.841084239386377,1.3011324974004,1.24184497078205,0.124098747029435
"1987-09-09",0.986466339697476,1.31924043627831,1.3443737183956,0.258508744231658
"1987-09-10",1.00208358238022,1.33294016477027,1.39793496729759,0.302646242748247
"1987-09-11",0.952116240713816,1.38934566478638,1.34016996852914,0.383201241172152
"1987-09-12",0.880476792220691,1.42404247587362,1.28813371984218,0.456562489466043
"1987-09-13",0.840659678419097,1.47004059982215,1.32932121950481,0.591887486672262
"1987-09-14",0.778144984451931,1.48377054289956,1.39270121739083,0.671833734332118
"1987-09-15",0.690816444650799,1.51160029769522,1.51922996427538,0.66874873453402
"1987-09-16",0.632756354323765,1.56294224359802,1.64505121175759,0.771903731612954
"1987-09-17",0.572253415503391,1.5590664358638,1.71661745944992,0.857431230131071
"1987-09-18",0.637628985520216,1.52098350321021,1.67016746162251,0.837826230596518
"1987-09-19",0.619020234306777,1.43665031015708,1.52654246472195,0.81549748121528
"1987-09-20",0.621423890445549,1.35509061280449,1.37404121751734,0.804288730624365
"1987-09-21",0.77369691162406,1.48779742417624,1.39317371742101,0.767521231829887
"1987-09-22",0.922103179518953,1.58556674733163,1.39523621701426,0.761188732888782
"1987-09-23",0.966943152627228,1.60914457552224,1.34496246850444,0.662344984838972
"1987-09-24",1.02108423525235,1.66390077377879,1.37283246779442,0.57465873663919
"1987-09-25",1.33437619342363,1.75335482521141,1.4519799663953,0.654839984832332
"1987-09-26",1.29511427174667,1.75031252564743,1.44436746697058,0.692879983759485
"1987-09-27",1.09986280848088,1.69691702654571,1.35764121885179,0.709679983287817
"1987-09-28",1.02118220976551,1.61095120218257,1.2670787201249,0.617642485507764
"1987-09-29",1.04981055797353,1.40478950584683,1.22236497112457,0.576699986607535
"1987-09-30",1.0824624174679,1.3165398736712,1.29672497014771,0.631004985471256
"1987-10-01",1.09086868734598,1.26463114405794,1.27575247022556,0.606857485738117
"1987-10-02",1.27577397494335,1.29515937845114,1.18454622277571,0.46868998940126
"1987-10-03",1.32001956372207,1.27157738248042,1.11644747394416,0.399214990717126
"1987-10-04",1.33500976527656,1.29565844060801,1.13069497402688,0.512658738296945
"1987-10-05",1.15411493128651,1.43964364269473,1.19985747236246,0.620321235749638
"1987-10-06",1.22361852083377,1.52343401298991,1.29032371988287,0.659542484764475
"1987-10-07",1.31264529970811,1.53328710786123,1.3147687193891,0.754704981957795
"1987-10-08",1.55948396127581,1.3986100954215,1.29975371974055,0.823516230731504
"1987-10-09",1.61198559280054,1.36563030795617,1.27497497058334,0.812348731002072
"1987-10-10",1.61992811452011,1.29819959489841,1.15515747276996,0.777608731785789
"1987-10-11",1.68233177020226,1.23464156335205,1.0366087261762,0.727259983265772
"1987-10-12",1.71922922249248,1.18270991207862,0.98909122696449,0.720869982770411
"1987-10-13",1.62182229975327,1.14035212997872,1.0073199767773,0.814239980729995
"1987-10-14",1.53416064136207,1.08937588608473,1.08732622466329,0.947774978165748
"1987-10-15",1.32689089129498,1.11493746090252,1.16448747292231,0.967207477746299
"1987-10-16",1.29236443687393,1.07851633250366,1.23416622133506,1.04698372549936
"1987-10-17",1.24399082617899,1.0255500907125,1.28830872045341,1.08669872440118
"1987-10-18",1.20943824750153,0.933029775985927,1.24807497069216,1.06488122562575
"1987-10-19",1.15953622474186,0.821613858747163,1.12155997383897,0.925909978608135
"1987-10-20",1.16336378711504,0.721661787610916,0.952543727702461,0.890826229219092
"1987-10-21",1.17391897892856,0.549974982007666,0.789289981186856,0.877008728962857
"1987-10-22",1.22822988802442,0.463900801951967,0.806566230761586,1.02825747590279
"1987-10-23",1.14271715229011,0.408794530929936,0.819448730660137,1.16484997266834
"1987-10-24",1.07980402240044,0.360094802770053,0.783314981531817,1.29655621924112
"1987-10-25",1.08341604264503,0.528001654551798,0.909278729247861,1.24385497133154
"1987-10-26",1.07229912758681,0.688192315647469,1.11525747468718,1.3587799689183
"1987-10-27",1.14751793574213,0.654992691731415,1.08000872493209,1.28514997001854
"1987-10-28",1.08097972640321,0.657206694128205,1.01951997571043,1.19200372142741
"1987-10-29",1.23237096958451,0.644068540700764,1.00797247647308,1.14121872384008
"1987-10-30",1.35041146309332,0.635197942951125,0.992149977024412,1.15963247275795
"1987-10-31",1.4897060405991,0.617739097687786,0.904874978517881,1.18538872200646
"1987-11-01",1.4372893189251,0.569226908876329,0.798437481885543,1.25655622097291
"1987-11-02",1.38163288815067,0.565009364016412,0.799843731462257,1.19336622251431
"1987-11-03",1.34608096003674,0.588551767909432,0.766872482170816,1.09902497477387
"1987-11-04",1.30366424150074,0.657603652186026,0.840561230490915,1.16911997270025
"1987-11-05",1.13458521224699,0.672474458331025,0.989139977223938,1.23125122135459
"1987-11-06",1.08548658408813,0.661268998987144,1.04484372594371,1.0881687245043
"1987-11-07",0.786832115963919,0.67862365574691,0.984662477179663,0.993192476758733
"1987-11-08",0.690868696960688,0.69055218223574,0.894289979284862,0.900729979225667
"1987-11-09",0.689921602987575,0.649532178969548,0.793988731304184,0.80580248091137
"1987-11-10",0.648745901650274,0.612595318215968,0.856173730191775,0.853664979897207
"1987-11-11",0.566708020280723,0.655960600894968,0.939551227724412,0.893031228866894
"1987-11-12",0.688275620302369,0.775365683119523,1.01422747648228,0.800176231550286
"1987-11-13",0.747419969773055,0.833177726158058,1.02604372606683,0.724224982605549
"1987-11-14",0.800568237371504,0.902483829255595,1.07486622450128,0.739089982818579
"1987-11-15",0.866570848497124,0.91630337487345,0.972234977111919,0.706696233407361
"1987-11-16",0.910365752061886,0.923960178594467,0.952688728492707,0.644631234846776
"1987-11-17",0.88159370914851,0.985566761520107,1.02028622628539,0.565273736707866
"1987-11-18",0.881404290144873,0.995340672765058,1.1304512235939,0.644882484689355
"1987-11-19",0.906982343670669,0.990037484689119,1.1349449736618,0.711517483029515
"1987-11-20",1.02636836189473,1.10090224604893,1.18945497264713,0.723181233136216
"1987-11-21",1.21109076151484,1.0872535689424,1.21481747100782,0.803368730555754
"1987-11-22",1.09398429845426,1.02022919019249,1.24980247035576,0.913133728492307
"1987-11-23",0.870973199327336,0.979177931168589,1.24583122106199,0.938554978109198
"1987-11-24",0.679751780580007,0.97901331333284,1.23113497119304,0.925299978564028
"1987-11-25",0.692886986295862,1.08764635881898,1.27089497007756,1.01724497639691
"1987-11-26",0.795414743020371,1.10446132039219,1.29754372038692,1.09216122459923
"1987-11-27",0.835486590707763,1.10108561746258,1.33498246909282,1.13890747296624
"1987-11-28",0.829412129837204,1.06839026493541,1.30419371963688,1.18320497245458
"1987-11-29",0.756499002711357,1.09213271029437,1.31545871891011,1.20252622228139
"1987-11-30",0.656753739460106,1.16513437612433,1.46045496608526,1.19161247164989
"1987-12-01",0.571103840684342,1.13461864401923,1.37903246788075,1.05311997570773
"1987-12-02",0.776596977092584,1.0991727184715,1.26937372096977,0.969613728296477
"1987-12-03",0.889516635119652,1.14069803513274,1.16061372314021,1.01874497653125
"1987-12-04",0.933755693951126,1.18528649034233,1.06441872475785,1.01247497635311
"1987-12-05",0.774389269803715,1.14619293047248,0.913588728765724,0.84326498033572
"1987-12-06",0.664114942770527,1.01369137079871,0.837179980778135,0.766337482335977
"1987-12-07",0.621606778849834,0.962597393764951,0.934984978138004,0.970746227261843
"1987-12-08",0.690267782557359,0.936112710162198,0.913449979362078,1.07232622591313
"1987-12-09",0.668282153156655,0.948958094154934,0.810923731099116,1.05337747552921
"1987-12-10",0.591979085554744,0.933246488078798,0.707423733729636,1.03215747589478
"1987-12-11",0.414918345218533,0.994744715441323,0.874066229655407,1.06488372504013
"1987-12-12",0.38327889350881,1.11006873839883,1.03904497560137,0.969284977254225
"1987-12-13",0.375127358072523,1.17188057327745,1.0450324760396,0.813723730327329
"1987-12-14",0.474408872937753,1.1344238116875,0.976068727333564,0.658897484365385
"1987-12-15",0.486688427867977,1.01795580056924,0.90567372877663,0.62805123527348
"1987-12-16",0.514552567447375,0.937119169644724,0.80380623129895,0.618219985223841
"1987-12-17",0.389823635097211,0.922490080647174,0.694071233928902,0.517802487918409
"1987-12-18",0.130326580924148,0.9562002275986,0.649702484565321,0.395618740477366
"1987-12-19",0.0527955567650375,0.923544467361242,0.562604986843187,0.264564993846696
"1987-12-20",0.307922919114758,0.938351718361301,0.553107487240573,0.324706242235843
"1987-12-21",0.446499010327787,0.978080827232422,0.663696233751252,0.347618741593556
"1987-12-22",0.377112990025015,0.915256282646123,0.665002484715776,0.274893743437482
"1987-12-23",0.337524485575421,0.927758886535897,0.718261233093916,0.3869912409198
"1987-12-24",0.325865439551132,0.955870992813984,0.707196233808063,0.427159990250831
"1987-12-25",0.21184846005998,0.9268180651421,0.807018731338903,0.478781239068136
"1987-12-26",0.136368383164989,0.873988310795003,0.844727480388945,0.561236236806726
"1987-12-27",0.0942978422862498,0.790582394578451,0.804931231170893,0.582603736527963
"1987-12-28",0.0466165893719058,0.758330884333494,0.789546231263783,0.598377485961188
"1987-12-29",0.0990398408885216,0.735335469301802,0.711856233676663,0.562376236933051
"1987-12-30",0.0539124743510488,0.759309213384745,0.738614982652478,0.546613737265114
"1987-12-31",-0.0560744601508066,0.774758265306387,0.783393732151249,0.569656236667186
"1988-01-01",-0.116472891410831,0.731734719456747,0.735181232854025,0.558548737055156
"1988-01-02",0.0518158054566905,0.709962475459978,0.663986234273994,0.522557487849379
"1988-01-03",0.102416719219347,0.776792022013607,0.836628730968107,0.552793737717904
"1988-01-04",0.0127498365301155,0.748785145781433,0.879687479122775,0.584534986284096
"1988-01-05",-0.111136509453516,0.726482583720654,0.86027497980604,0.636738734840881
"1988-01-06",0.100509468084025,0.725874123601916,0.8579962298295,0.723629982823273
"1988-01-07",0.025708686647989,0.697906839376605,0.849801230318611,0.850239980461309
"1988-01-08",-0.192148917374718,0.769545720945861,0.970988727444783,0.852317480063764
"1988-01-09",-0.27248856348395,0.735811610193816,1.00059747722838,0.789334982032888
"1988-01-10",-0.246479419862412,0.556982691787303,0.924746228940319,0.734992483141366
"1988-01-11",-0.256982359585032,0.416238790114627,0.760299982680939,0.60568373598787
"1988-01-12",-0.319170470082443,0.346519058432091,0.676359984658659,0.599623736304697
"1988-01-13",-0.436531667880456,0.287671382927688,0.464976239148062,0.506734988219803
"1988-01-14",-0.318367072508216,0.27207542606285,0.313416242619976,0.479134988595499
"1988-01-15",-0.0813651191792131,0.41597936070437,0.393983740465017,0.690037483485881
"1988-01-16",0.124761590162313,0.542744309034965,0.520199987640604,0.791533731790492
"1988-01-17",0.168014365124895,0.604316509615806,0.64371123437956,0.836683730460471
"1988-01-18",0.0871195270686582,0.691450285830673,0.776993731666589,0.761948732091114
"1988-01-19",0.0084781188427779,0.702105630565668,0.774243732194649,0.680432484310353
"1988-01-20",-0.00246897491898356,0.711415903627248,0.699352483903756,0.639866235290421
"1988-01-21",-0.134369689850763,0.637462998275587,0.6420399845473,0.565844986227341
"1988-01-22",-0.288210312791466,0.557374440321039,0.620528735863511,0.50377623830433
"1988-01-23",-0.444160669232986,0.538610114432851,0.679689983909251,0.495686237966176
"1988-01-24",-0.356237745119331,0.433257959971321,0.641642484711017,0.370936240939423
"1988-01-25",-0.367459168674693,0.255983532095302,0.594424986118218,0.389734991037752
"1988-01-26",-0.447909852401016,0.114593662427333,0.520856237547705,0.401517490667524
"1988-01-27",-0.512580000431046,0.0505969979873835,0.39817499092943,0.364641241704347
"1988-01-28",-0.40532984010447,0.0150989785378635,0.284732493424555,0.352428741822252
"1988-01-29",-0.374539507406987,-0.0317764109773723,0.202552495337557,0.38000749128894
"1988-01-30",-0.270130627317163,-0.0393363189475797,0.186262495592935,0.410414990086108
"1988-01-31",-0.251456558285859,-0.0827776602246015,0.0825974979938474,0.311727492759004
"1988-02-01",-0.284428471148228,-0.0733486128591388,0.0899587477608584,0.280316243609879
"1988-02-02",-0.157570211788619,-0.0902625529654829,0.193323745328467,0.348371241634944
"1988-02-03",-0.0667602859113845,-0.138253799722702,0.294299993007211,0.450171239491552
"1988-02-04",0.138131936519345,-0.138793495593538,0.312452492692973,0.476437489079311
"1988-02-05",0.219183534826623,-0.201163779278729,0.270813743692357,0.440463739686878
"1988-02-06",0.0219856298727529,-0.309354024885095,0.109923747436376,0.482428738394985
"1988-02-07",-0.0978314800882635,-0.320820996803093,0.0801437482875772,0.534737487521488
"1988-02-08",-0.181169166104962,-0.25687538476936,0.221553744376171,0.702463733691722
"1988-02-09",-0.141208357245197,-0.102301518876043,0.342362491626991,0.715789983217139
"1988-02-10",-0.0780796841429309,-0.029402999909314,0.325708742115647,0.691423733828589
"1988-02-11",0.00410842567628735,0.0454928099214068,0.329967492023017,0.579637486110907
"1988-02-12",0.0189092096566648,0.0901396104720116,0.345494991741143,0.42032748991996
"1988-02-13",0.0769431728207835,0.00344238366045184,0.340094991936348,0.340211242048535
"1988-02-14",0.154885691948902,-0.0597614072820986,0.303109992888523,0.344959991841344
"1988-02-15",-0.0193468317496551,-0.0978599686420496,0.221297494676663,0.280317493137671
"1988-02-16",-0.16240365361852,-0.168251715084275,0.177354995985981,0.290771243203664
"1988-02-17",-0.222207702628193,-0.219434252091856,0.161071246397914,0.32000874273153
"1988-02-18",-0.330378829845264,-0.276554484130315,0.081748747845646,0.284641243131831
"1988-02-19",-0.464350086667865,-0.297123351709571,-0.0475412486512214,0.179258745969739
"1988-02-20",-0.6119268306955,-0.22638361622075,-0.171617495641578,0.0536837486966979
"1988-02-21",-0.705342896917749,-0.20468222032856,-0.176006245652214,0.00486249978700652
"1988-02-22",-0.776988877646581,-0.10911543791344,-0.179611245452194,-0.0707899983960669
"1988-02-23",-0.793056806475216,-0.0576953518622215,-0.0894662479602266,-0.0392337494431995
"1988-02-24",-0.697224020540646,0.00277557832160377,-0.0484637489914894,-0.00872125012846663
"1988-02-25",-0.717824934875309,0.0297666175040985,0.0564587489026599,0.162268746515969
"1988-02-26",-0.561776602792825,0.127767239966059,0.207044994745404,0.35429124136013
"1988-02-27",-0.566198549085558,0.132198371634331,0.178779995843535,0.45266248921142
"1988-02-28",-0.548758968025942,0.160838712475283,0.173473745811731,0.504857488177484
"1988-02-29",-0.484167199838568,0.185917894899143,0.166298745880136,0.409633740406949
"1988-03-01",-0.647779214493371,0.216540940797372,0.149609996419866,0.306439992785919
"1988-03-02",-0.632077059078935,0.206682637266723,0.0699199981573038,0.16484374590707
"1988-03-03",-0.504134540125523,0.337808910409343,0.175199995753588,0.156072496253531
"1988-03-04",-0.621678626995745,0.360384446538125,0.264983743283898,0.122446246923879
"1988-03-05",-0.668164583687092,0.385258378017174,0.267967493566452,0.0454837488012854
"1988-03-06",-0.414310898962732,0.545587609410845,0.355601241762051,0.11832499739062
"1988-03-07",-0.382645320753153,0.655975188071013,0.418561240088427,0.0898749977187254
"1988-03-08",-0.328112337244328,0.637377563779186,0.401364990668138,-0.0252762494513299
"1988-03-09",-0.279255382468465,0.620269833065284,0.423416239887476,-0.0835912477863021
"1988-03-10",-0.607491821568924,0.570037494125949,0.438676239597378,-0.162317496034317
"1988-03-11",-1.04229912511484,0.58015522732865,0.445926239889814,-0.15875124596036
"1988-03-12",-1.0344153897658,0.54974055829842,0.426394990404602,-0.0764424980964977
"1988-03-13",-0.963958174436749,0.508590319291709,0.413564990278799,0.0256674992565531
"1988-03-14",-0.633703447047409,0.397505720779432,0.368143741065171,0.0639887483874336
"1988-03-15",-0.559621150053643,0.248243378146367,0.266949993617367,0.00557374989450909
"1988-03-16",-0.614519907966996,0.135449048411159,0.156418746423908,-0.00697124964161776
"1988-03-17",-0.412710637898032,-0.00732756803593528,0.119072497184388,0.104619997750968
"1988-03-18",-0.368870009590916,-0.138215249790697,0.128854997337097,0.116978747356916
"1988-03-19",-0.508458513638782,-0.185272969178596,0.136159996636212,0.0652249986205716
"1988-03-20",-0.758425847483053,-0.2518670497428,0.0573412486857269,-0.000103749770671134
"1988-03-21",-0.713167847841637,-0.334051877938081,-0.0948237478870433,-0.145014996725135
"1988-03-22",-0.657243616468985,-0.469320680933109,-0.219524995062035,-0.135793746607378
"1988-03-23",-0.650738063675323,-0.605848079527491,-0.312911242785165,-0.107901247329777
"1988-03-24",-0.805055501811805,-0.700691794719261,-0.348634991945466,-0.11944999715616
"1988-03-25",-0.883605466061834,-0.708755974224484,-0.344444991634227,-0.079531247896608
"1988-03-26",-0.946734140141047,-0.760313589831496,-0.383357491108123,-0.115478747147834
"1988-03-27",-1.03864791808658,-0.758301712176292,-0.405902490718057,-0.121317497102777
"1988-03-28",-1.01482688804576,-0.783867453599698,-0.434798739796737,-0.135688746757573
"1988-03-29",-0.986975810083589,-0.790342761583046,-0.458906239439035,-0.151397496660938
"1988-03-30",-0.952579991137676,-0.755214610077855,-0.408607490255963,-0.120606247326592
"1988-03-31",-0.927498345673912,-0.633609071457388,-0.229601244889433,-0.062044998397585
"1988-04-01",-0.881515329575943,-0.467377568255884,-0.112264997488121,-0.0939737478226889
"1988-04-02",-0.827374245318116,-0.300271924754718,-0.141456246979302,-0.194944995339029
"1988-04-03",-0.893572807220765,-0.166750361057704,-0.0846137483492494,-0.130859996754443
"1988-04-04",-0.858608731843049,-0.124884348266039,-0.100992497567087,-0.184442495433846
"1988-04-05",-0.816185480559149,-0.133764322667617,-0.15826374624134,-0.252519993991125
"1988-04-06",-0.736152823912229,-0.0501729519659342,-0.0993199980065692,-0.27926374344877
"1988-04-07",-0.772077054804852,-0.0894207106008551,-0.052011248717783,-0.326013742117444
"1988-04-08",-0.769960793723114,-0.0532298382483446,-0.0526112487954087,-0.429251239956822
"1988-04-09",-0.898164576260163,-0.0815367766534302,-0.0150762494748924,-0.510336238124641
"1988-04-10",-0.938112323343326,-0.180515727923671,-0.069028748057317,-0.59598373571015
"1988-04-11",-0.900346159504314,-0.294013329098092,-0.195072495123604,-0.756604982175399
"1988-04-12",-0.872834728383487,-0.252622415715486,-0.17955374592077,-0.771904982044827
"1988-04-13",-0.699333752857693,-0.38769430193835,-0.286904993074713,-0.624443735146197
"1988-04-14",-0.514604821347386,-0.53785370675772,-0.405913740715478,-0.610344986066688
"1988-04-15",-0.426538201420039,-0.568505925436103,-0.509693738029571,-0.693339983418351
"1988-04-16",-0.456884378661018,-0.555678253498136,-0.443066239609616,-0.699997483593412
"1988-04-17",-0.765943810168549,-0.532217115971506,-0.486206238546176,-0.835964980426943
"1988-04-18",-0.93919005035225,-0.506256499782804,-0.527444987317547,-0.869389979735715
"1988-04-19",-1.01675373116042,-0.587948517706598,-0.552333736973582,-0.814558730648598
"1988-04-20",-0.99696274661866,-0.70897893728306,-0.612358735663118,-0.756518732235301
"1988-04-21",-1.08711297213569,-0.895722004537228,-0.724044983010506,-0.763097482308047
"1988-04-22",-1.16743955453876,-1.01308707791689,-0.784158731600503,-0.779564981456147
"1988-04-23",-1.31546045204954,-1.1292175187889,-0.882203728735913,-0.7735949815528
"1988-04-24",-1.42860218856282,-1.12204519191194,-0.86133248024364,-0.748937482425012
"1988-04-25",-1.46740035725858,-1.11405081843275,-0.78759498133813,-0.602176235722844
"1988-04-26",-1.41971910340014,-1.19420188913794,-0.765752481706208,-0.505519987926818
"1988-04-27",-1.35956887627455,-1.34493849752888,-0.80657373125013,-0.40331374053075
"1988-04-28",-1.43760284304419,-1.48753903646319,-0.893244979523588,-0.33972499197931
"1988-04-29",-1.46489218939254,-1.50252965886078,-1.0038037267467,-0.441317489633337
"1988-04-30",-1.35284125136855,-1.42493328557042,-1.05165622475743,-0.59074498624471
"1988-05-01",-1.42772040954973,-1.42144922762418,-1.15014997285465,-0.675727483916795
"1988-05-02",-1.55082948904321,-1.47340067388006,-1.23976872089226,-0.744486232677475
