"target_date","member_01","member_02","member_03","member_04","member_05","member_06","member_07"
"2021-12-22",10.3063621936423,11.0068591842081,11.8141403885571,14.1310842857663,11.9234615297998,12.7875783579824,15.7707408987179
"2021-12-23",80.2450813377158,27.1956129264362,61.5024037184257,45.6182704113272,18.8158913206213,29.3256330071705,38.631296866126
"2021-12-24",47.1500444451886,31.0668145868886,28.1971789234053,23.0437399655902,16.0607562371046,20.2034349717922,19.9125713882647
"2021-12-25",41.5198491419545,22.0501921470916,20.9383481526195,22.4062835578047,36.7546442035062,28.8038550781301,44.6036289988757
"2021-12-26",32.3040951988988,24.4767690194423,21.7833501906959,19.851169784795,23.3074977487582,31.017803904319,25.4660281759663
"2021-12-27",24.5938903055722,17.6918625687153,28.4269360905988,62.9917019700072,33.6327492721821,59.0607766865164,18.4356806110252
"2021-12-28",19.8938235477717,31.5798723190256,25.6973652406994,45.196850051149,57.4170476468914,56.2014961857126,15.3065455376089
"2021-12-29",54.6796144537158,97.4289940665581,106.629100221229,25.9628996021921,24.8534322837114,26.5220693849916,13.175021885802
